id,nameCol,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
zipcode,11210,0.20992641150951385,0.06075805798172951,5.882999976165593e-4,0,0.3043540418148041,0.13550591468811035,0.28732964396476746,0.0015376077499240637
zipcode,11211,0.12765030562877655,0.03031923435628414,0.0097187114879488945,0.0019555871840566397,0.3063336908817291,0.16459794342517853,0.3563218414783478,0.003102647140622139
zipcode,11212,0.17480391263961792,0.053664810955524445,0.0022587799467146397,0,0.2957698702812195,0.1544625163078308,0.30596208572387695,0.013077930547297001
zipcode,11213,0.2100738286972046,0.04084783419966698,0.0017533638747408986,0,0.3293815851211548,0.1315888613462448,0.28270360827445984,0.003650906728580594
zipcode,11218,0.21289898455142975,0.048835065215826035,0.0020841965451836586,0,0.3094196617603302,0.14304344356060028,0.2795431315898895,0.0041754706762731075
zipcode,11214,0.12292090058326721,0.09643490612506866,0.00861330609768629,0.003129030345007777,0.27015790343284607,0.15198437869548798,0.3391745686531067,0.007585011422634125
zipcode,11215,0.25249189138412476,0.19614088535308838,1.4202676538843662e-4,0.012980520725250244,0.24163293838500977,0.11544621735811234,0.17790895700454712,0.0032565074507147074
zipcode,11216,0.2152245044708252,0.021449560299515724,0,0,0.34975749254226685,0.13409015536308289,0.27600225806236267,0.0034760930575430393
zipcode,11217,0.22887946665287018,0.027774883434176445,8.797364425845444e-4,0.0038962680846452713,0.36994126439094543,0.136300727725029,0.2297545075416565,0.002573146717622876
zipcode,11219,0.15124134719371796,0.021581778302788734,3.7876341139053693e-6,0,0.38007017970085144,0.1383836418390274,0.29287371039390564,0.015845561400055885
zipcode,11220,0.15585128962993622,0.03744146600365639,0.0013318313285708427,5.941555718891323e-4,0.3281461000442505,0.16404660046100616,0.3016527593135834,0.010935776866972446
zipcode,11221,0.20347271859645844,0.029828770086169243,4.00418444769457e-4,0,0.3303048014640808,0.1237548440694809,0.3015638291835785,0.010674593970179558
zipcode,11222,0.10033990442752838,0.022717954590916634,0.0041368091478943825,0.0010355868143960834,0.3519575893878937,0.15453527867794037,0.3652768135070801,0
zipcode,11223,0.15432195365428925,0.04513171315193176,0.0010662588756531477,0,0.30001044273376465,0.13323524594306946,0.3202700912952423,0.04596434533596039
zipcode,11224,0.0904775857925415,0.10258690267801285,0.16324584186077118,0.009832445532083511,0.14995498955249786,0.12304747104644775,0.3515782952308655,0.00927643571048975
zipcode,11225,0.19584554433822632,0.035771507769823074,8.839456713758409e-4,0,0.34347009658813477,0.13562558591365814,0.2843748927116394,0.0040284087881445885
zipcode,11226,0.17404624819755554,0.039762943983078,0,0,0.367671936750412,0.14034034311771393,0.27310454845428467,0.005073886830359697
zipcode,11228,0.1785086840391159,0.15270552039146423,0.003267014166340232,8.693815325386822e-4,0.2503509819507599,0.11950095742940903,0.29381266236305237,9.84814832918346e-4
zipcode,11230,0.23564529418945312,0.06604702770709991,9.429354686290026e-4,0,0.30784714221954346,0.1195722445845604,0.25893843173980713,0.011006971821188927
zipcode,11415,0.3028118312358856,0.14803870022296906,0.003285030135884881,6.005449104122818e-4,0.18804921209812164,0.14212411642074585,0.2001272588968277,0.014963294379413128
zipcode,11229,0.190083846449852,0.08605876564979553,0.0037826444022357464,1.0947365808533505e-4,0.28274068236351013,0.14324823021888733,0.28917747735977173,0.004798869602382183
zipcode,11231,0.13811616599559784,0.06305480748414993,0.004320067353546619,0.0026090904138982296,0.2728327512741089,0.13402187824249268,0.38234743475914,0.0026977267116308212
