LOCALITY_,PRIME_DPS_,NAME,PRINT_NAME,NAME_2,POPULATION,PERIM_FT,AREA_SQ_FT,SOURCE,UPDATE_,NOTES,SHAPE_AREA,SHAPE_LEN,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
891,53990,Norwich town,Norwich,NA,4189,193186,NA,NYSEG,2000,NA,108747204.665,58884.2435403,0,0,0,0,0,0,0,0
893,75506,Trumansburg village,Trumansburg,NA,1491,23738,NA,NYSEG,2000,NA,3140466.50454,7235.39289949,0,0,0,0,0,0,0,0
896,20962,Dryden town,Dryden,NA,11330,264052,NA,NYSEG,2000,NA,236768101.355,80484.5015739,0,0,0,0,0,0,0,0
899,61181,Rensselaerville town,Rensselaerville,NA,1943,174881,NA,CHGE,2000,NA,160669384.286,53304.1538212,0,0,0,0,0,0,0,0
901,44127,McDonough town,McDonough,NA,855,132858,NA,NYSEG,2000,NA,102764216.24,40495.8127074,0,0,0,0,0,0,0,0
904,53979,Norwich city,Norwich,NA,6948,36473,NA,NYSEG,2000,NA,5262752.53548,11117.1575953,0,0,0,0,0,0,0,0
905,12870,Castleton-on-Hudson vil,Castleton-on-Hudson,NA,1629,33996,NA,NGRID,2000,NA,2067340.00813,10362.1259239,0,0,0,0,0,0,0,0
913,59421,Portland town,Portland,NA,3920,173585,NA,NGRID,2000,NA,84254746.3935,52909.2910441,0,0,0,0,0,0,0,0
914,16727,Cohocton village,Cohocton,NA,854,27395,NA,NYSEG,2000,NA,3899546.40065,8350.23115961,0,0,0,0,0,0,0,0
916,57287,Perrysburg village,Perrysburg,NA,382,21016,NA,NYSEG,2000,NA,2555725.56805,6405.73576669,0,0,0,0,0,0,0,0
918,22678,East Otto town,East Otto,NA,1109,165941,NA,NGRID,2000,NA,107067929.15,50579.6539235,0,0,0,0,0,0,0,0
919,41520,Laurens village,Laurens,NA,150,8674,3460571,NYSEG,2000,NA,321495.077742,2643.86430053,0,0,0,0,0,0,0,0
922,78883,Wayne town,Wayne,NA,1165,112011,NA,NYSEG,2000,NA,58547698.913,34141.5951782,0,0,0,0,0,0,0,0
923,27529,Freeville village,Freeville,NA,505,21963,NA,NYSEG,2000,NA,2799653.83133,6694.47033323,0,0,0,0,0,0,0,0
926,50452,New Lebanon town,New Lebanon,NA,2308,132642,NA,NYSEG,2000,NA,92302891.1472,40429.8185322,0,0,0,0,0,0,0,0
927,57331,Persia town,Persia,NA,531,125875,NA,NYSEG,2000,NA,52004826.9124,38367.4241637,0,0,0,0,0,0,0,0
929,25747,Fillmore village,Fillmore,NA,343,17864,NA,RGE,2000,NA,1102247.53325,5445.02709845,0,0,0,0,0,0,0,0
930,02605,Arkwright town,Arkwright,NA,1149,126378,NA,NGRID,2000,NA,92741804.2255,38520.4976381,0,0,0,0,0,0,0,0
933,19763,Davenport town,Davenport,NA,2733,215219,NA,NYSEG,2000,NA,135609744.808,65599.2884537,0,0,0,0,0,0,0,0
934,77530,Villenova town,Villenova,NA,1116,127383,NA,NYSEG,2000,NA,94232856.5337,38826.9228742,0,0,0,0,0,0,0,0
936,11253,Burns town,Burns,NA,696,135063,NA,NYSEG,2000,NA,67227948.3601,41167.9082023,0,0,0,0,0,0,0,0
938,19840,Dayton town,Dayton,NA,1314,137676,NA,NYSEG,2000,NA,91274311.1963,41964.4108343,0,0,0,0,0,0,0,0
940,20951,Dryden village,Dryden,NA,1725,29639,NA,NYSEG,2000,NA,4309042.98698,9034.04241681,0,0,0,0,0,0,0,0
941,12177,Canaseraga village,Canaseraga,NA,551,24052,NA,NYSEG,2000,NA,3310751.72465,7331.05987132,0,0,0,0,0,0,0,0
943,75924,Tyrone town,Tyrone,NA,1703,133268,NA,NYSEG,2000,NA,103054955.645,40620.9365612,0,0,0,0,0,0,0,0
945,44237,Machias town,Machias,NA,2442,145709,NA,NGRID,2000,NA,106241980.138,44412.956213,0,0,0,0,0,0,0,0
947,81963,Willet town,Willet,NA,1064,107769,NA,NYSEG,2000,NA,67450894.1552,32848.5102287,0,0,0,0,0,0,0,0
948,24548,Enfield town,Enfield,NA,3473,128114,NA,NYSEG,2000,NA,95319566.8415,39050.0589821,0,0,0,0,0,0,0,0
949,45403,Marathon town,Marathon,NA,1168,128563,NA,NYSEG,2000,NA,62341775.8161,39186.412962,0,0,0,0,0,0,0,0
950,08488,Brocton village,Brocton,NA,1522,27156,NA,Municipal,2000,NA,4491395.10729,8277.24088757,0,0,0,0,0,0,0,0
952,25340,Farmersville town,Farmersville,NA,1127,147432,NA,NGRID,2000,NA,124080819.603,44937.8824977,0,0,0,0,0,0,0,0
953,32160,Harford town,Harford,NA,907,103817,NA,NYSEG,2000,NA,62595334.1296,31643.7727842,0,0,0,0,0,0,0,0
955,64166,Rushford town,Rushford,NA,1270,127019,NA,RGE,2000,NA,93642627.7349,38715.8678007,0,0,0,0,0,0,0,0
956,27551,Fremont town,Fremont,NA,976,141743,NA,NYSEG,2000,NA,83900719.3084,43203.69963,0,0,0,0,0,0,0,0
959,60763,Reading town,Reading,NA,1412,113886,NA,NYSEG,2000,NA,69497200.2694,34713.1385741,0,0,0,0,0,0,0,0
960,71850,Stuyvesant town,Stuyvesant,NA,2115,140282,NA,NGRID,2000,NA,69757046.8449,42758.251248,0,0,0,0,0,0,0,0
963,01319,Allen town,Allen,NA,479,127809,NA,RGE,2000,NA,94851654.0957,38956.8069862,0,0,0,0,0,0,0,0
964,06717,Birdsall town,Birdsall,NA,258,126861,NA,NYSEG,2000,NA,93568641.7992,38667.8350927,0,0,0,0,0,0,0,0
965,40068,Kortright town,Kortright,NA,1704,192278,NA,NYSEG,2000,NA,162478062.505,58606.2190079,0,0,0,0,0,0,0,0
967,49935,New Baltimore town,New Baltimore,NA,3368,142943,NA,CHGE,2000,NA,111779539.329,43569.5205118,0,0,0,0,0,0,0,0
969,68055,Smithville town,Smithville,NA,1391,163802,NA,NYSEG,2000,NA,131876865.349,49927.6470112,0,0,0,0,0,0,0,0
971,35837,Howard town,Howard,NA,1486,198099,NA,NYSEG,2000,NA,157350932.101,60381.4870088,0,0,0,0,0,0,0,0
972,55948,Oxford village,Oxford,NA,1470,28098,NA,NYSEG,2000,NA,4582585.11793,8564.3234613,0,0,0,0,0,0,0,0
975,30620,Greenville town,Greenville,NA,3257,142667,NA,CHGE,2000,NA,100888758.36,43485.2815304,0,0,0,0,0,0,0,0
976,41300,Lapeer town,Lapeer,NA,660,106075,NA,NYSEG,2000,NA,65319871.8487,32332.0892706,0,0,0,0,0,0,0,0
977,03331,Avoca village,Avoca,NA,946,23788,NA,NYSEG,2000,NA,3062241.90134,7250.64695319,0,0,0,0,0,0,0,0
979,68891,South Dayton village,South Dayton,NA,646,21183,NA,NYSEG,2000,NA,2605184.13064,6456.72908704,0,0,0,0,0,0,0,0
981,11132,Burdett village,Burdett,NA,341,27655,NA,NYSEG,2000,NA,2513552.87813,8429.51932629,0,0,0,0,0,0,0,0
985,31852,Hammondsport village,Hammondsport,NA,632,17201,NA,NYSEG,2000,NA,954930.175393,5243.11289061,0,0,0,0,0,0,0,0
986,76617,Valatie village,Valatie,NA,1639,28151,NA,NGRID,2000,NA,3732211.32386,8580.61900363,0,0,0,0,0,0,0,0
987,71476,Stockton town,Stockton,NA,1684,162689,NA,NGRID,2000,NA,120873059.29,49588.11538,0,0,0,0,0,0,0,0
988,21204,Durham town,Durham,NA,2559,164733,NA,CHGE,2000,NA,127471765.105,50211.0370642,0,0,0,0,0,0,0,0
915,29630,Gowanda village,Gowanda,(P),2718,31825,NA,NYSEG,2000,NA,4186511.55208,9700.54598407,0,0,0,0,0,0,0,0
917,11528,Butternuts town,Butternuts,NA,1590,219158,NA,NYSEG,2000,NA,137666908.898,66800.1733084,0,0,0,0,0,0,0,0
920,49506,Nassau village,Nassau,NA,998,22377,NA,NGRID,2000,NA,1768730.65152,6820.62428029,0,0,0,0,0,0,0,0
921,54892,Oneonta town,Oneonta,NA,5201,249453,NA,NYSEG,2000,NA,87313797.027,76034.0952269,0,0,0,0,0,0,0,0
924,41223,Lansing village,Lansing,NA,4627,66394,NA,NYSEG,2000,NA,11988087.2212,20237.3181861,0,0,0,0,0,0,0,0
925,55783,Otto town,Otto,NA,834,144349,NA,NGRID,2000,NA,83698766.467,43998.3830961,0,0,0,0,0,0,0,0
928,32281,Harpersfield town,Harpersfield,NA,1114,153271,NA,NYSEG,2000,NA,108673909.542,46716.7959817,0,0,0,0,0,0,0,0
931,04594,Barrington town,Barrington,NA,1402,127928,NA,NYSEG,2000,NA,95629529.7857,38993.2809204,0,0,0,0,0,0,0,0
932,03342,Avoca town,Avoca,NA,1423,193373,NA,NYSEG,2000,NA,91026796.7215,58941.1345621,0,0,0,0,0,0,0,0
935,81457,Wheeler town,Wheeler,NA,1266,159399,NA,NYSEG,2000,NA,119467631.031,48585.7720632,0,0,0,0,0,0,0,0
937,60675,Ravena village,Ravena,NA,3114,43849,NA,CHGE,2000,NA,3421906.48961,13365.2307727,0,0,0,0,0,0,0,0
939,76496,Urbana town,Urbana,NA,1912,192512,NA,NYSEG,2000,NA,113375913.109,58678.8117369,0,0,0,0,0,0,0,0
942,28981,Gilboa town,Gilboa,NA,1190,222154,NA,NYSEG,2000,NA,153354684.084,67712.2873264,0,0,0,0,0,0,0,0
944,55629,Otego town,Otego,NA,2260,192009,NA,NYSEG,2000,NA,113102062.981,58524.8885642,0,0,0,0,0,0,0,0
946,16694,Coeymans town,Coeymans,NA,4733,208350,NA,NGRID,2000,NA,134041066.848,63505.8188371,0,0,0,0,0,0,0,0
951,13079,Cayuga Heights village,Cayuga Heights,NA,9680,30666,NA,NYSEG,2000,NA,4587707.96733,9347.20441734,0,0,0,0,0,0,0,0
954,39573,Kinderhook town,Kinderhook,NA,5289,190562,NA,NGRID,2000,NA,74820113.527,58083.8051546,0,0,0,0,0,0,0,0
957,12243,Caneadea town,Caneadea,NA,2661,127345,NA,RGE,2000,NA,94134129.834,38815.3105346,0,0,0,0,0,0,0,0
958,54881,Oneonta city,Oneonta,NA,13052,74856,NA,NYSEG,2000,NA,11259664.8668,22816.2478386,0,0,0,0,0,0,0,0
961,28959,Gilbertsville village,Gilbertsville,NA,352,22953,NA,NYSEG,2000,NA,2586267.80628,6996.15679966,0,0,0,0,0,0,0,0
962,38077,Ithaca city,Ithaca,NA,22497,70590,NA,NYSEG,2000,NA,15657969.404,21516.4343974,0,0,0,0,0,0,0,0
990,02583,Arkport village,Arkport,NA,668,19716,NA,NYSEG,2000,NA,1787730.52325,6009.59049052,0,0,0,0,0,0,0,0
1099,30565,Greenport town,Greenport,NA,4304,150633,NA,NGRID,2000,NA,52981193.659,45913.4933536,0,0,0,0,0,0,0,0
1103,49913,Newark Valley town,Newark Valley,NA,3096,195478,NA,NYSEG,2000,NA,128358668.739,59583.0021035,0,0,0,0,0,0,0,0
1104,38638,Jewett town,Jewett,NA,948,203732,NA,NYSEG,2000,NA,129752663.02,62098.4131257,0,0,0,0,0,0,0,0
1105,13013,Catskill town,Catskill,NA,7236,211900,NA,CHGE,2000,NA,158805730.958,64587.9053525,0,0,0,0,0,0,0,0
1107,16045,Claverack town,Claverack,NA,5057,179470,NA,NGRID,2000,NA,121162551.961,54703.0405777,0,0,0,0,0,0,0,0
1112,35969,Hudson city,Hudson,NA,7460,36529,NA,NGRID,2000,NA,5938997.53424,11134.0818278,0,0,0,0,0,0,0,0
1114,66960,Sherman town,Sherman,NA,1093,146612,NA,NGRID,2000,NA,92500273.3694,44687.9390121,0,0,0,0,0,0,0,0
1117,44611,Maine town,Maine,NA,5497,178095,NA,NYSEG,2000,NA,118438526.107,54284.4840494,0,0,0,0,0,0,0,0
1119,27705,Friendship town,Friendship,NA,1918,127212,NA,RGE,2000,NA,93927391.278,38775.166148,0,0,0,0,0,0,0,0
1121,47031,Middletown town,Middletown,NA,3402,296140,NA,NYSEG,2000,NA,248114037.771,90263.8510439,0,0,0,0,0,0,0,0
1123,64760,Salamanca town,Salamanca,NA,1687,212635,NA,NGRID,2000,NA,60264071.0752,64812.6496261,0,0,0,0,0,0,0,0
1125,64749,Salamanca city,Salamanca,NA,5222,126384,NA,Municipal,2000,NA,15570618.6192,38522.7519119,0,0,0,0,0,0,0,0
1128,58926,Poland town,Poland,NA,2499,128115,NA,NGRID,2000,NA,95341413.5016,39050.2070105,0,0,0,0,0,0,0,0
1131,60576,Randolph village,Randolph,NA,1207,39142,NA,NYSEG,2000,NA,8429378.82176,11930.7081157,0,0,0,0,0,0,0,0
1133,22843,East Randolph village,East Randolph,(R),650,23555,NA,NYSEG,2000,NA,2826103.20041,7179.73689364,0,0,0,0,0,0,0,0
1135,36178,Hunter town,Hunter,NA,1977,284762,NA,CHGE,2000,NA,228222606.945,86796.7441549,0,0,0,0,0,0,0,0
1138,74111,Tompkins town,Tompkins,NA,1102,322181,NA,NYSEG,2000,NA,266479877.846,98202.2711845,0,0,0,0,0,0,0,0
1140,02154,Andover town,Andover,NA,944,172493,NA,NGRID,2000,NA,99778163.3835,52577.289713700004,0,0,0,0,0,0,0,0
1141,36167,Hunter village,Hunter,NA,402,47276,NA,CHGE,2000,NA,4141093.2744,14409.7949815,0,0,0,0,0,0,0,0
1144,18267,Corning town,Corning,NA,4853,197565,NA,NYSEG,2000,NA,94254672.9346,60219.4980351,0,0,0,0,0,0,0,0
1147,30257,Great Valley town,Great Valley,NA,2520,168658,NA,NGRID,2000,NA,139738869.484,51408.456896,0,0,0,0,0,0,0,0
1150,35705,Horseheads town,Horseheads North,NA,11274,233290,NA,NYSEG,2000,NA,81069007.088,71109.0425627,0,0,0,0,0,0,0,0
1152,42917,Livingston town,Livingston,NA,3374,166601,NA,NGRID,2000,NA,100874288.885,50780.6754052,0,0,0,0,0,0,0,0
1155,00287,Addison town,Addison,NA,859,142508,NA,NYSEG,2000,NA,61835802.6987,43437.7343108,0,0,0,0,0,0,0,0
1158,38264,Jamestown city,Jamestown,NA,33335,87956,NA,Municipal,2000,NA,26019929.1509,26809.4445827,0,0,0,0,0,0,0,0
1162,02143,Andover village,Andover,NA,987,21188,NA,Municipal,2000,NA,2610876.91205,6458.32989216,0,0,0,0,0,0,0,0
1164,60653,Rathbone town,Rathbone,NA,1043,128581,NA,NYSEG,2000,NA,93288298.1435,39192.4478785,0,0,0,0,0,0,0,0
1166,60950,Red House town,Red House,NA,35,170677,NA,NGRID,2000,NA,160808057.067,52023.8074961,0,0,0,0,0,0,0,0
1167,41069,Lakewood village,Lakewood,NA,2667,33568,NA,NGRID,2000,NA,5093226.49358,10231.4808099,0,0,0,0,0,0,0,0
1170,12661,Carrollton town,Carrollton,NA,1166,182886,NA,NGRID,2000,NA,132065516.631,55745.3329656,0,0,0,0,0,0,0,0
1172,18256,Corning city,Corning,NA,10801,45390,NA,NYSEG,2000,NA,8479316.06136,13835.367384,0,0,0,0,0,0,0,0
1173,73077,Taghkanic town,Taghkanic,NA,1104,145409,NA,NGRID,2000,NA,103111898.558,44321.3109779,0,0,0,0,0,0,0,0
1175,62061,Riverside village,Riverside,NA,514,13185,9794653,NYSEG,2000,NA,909976.48655,4018.99967947,0,0,0,0,0,0,0,0
1176,78036,Walton village,Walton,NA,2842,25613,NA,NYSEG,2000,NA,3883891.6973,7806.98155217,0,0,0,0,0,0,0,0
1179,56231,Panama village,Panama,NA,491,31315,NA,NGRID,2000,NA,5693272.86646,9544.98178338,0,0,0,0,0,0,0,0
1181,66597,Shandaken town,Shandaken,NA,3245,261716,NA,NYSEG,2000,NA,309363865.406,79771.7902194,0,0,0,0,0,0,0,0
1182,82843,Woodhull town,Woodhull,NA,1493,176935,NA,NYSEG,2000,NA,143253141.589,53930.9692939,0,0,0,0,0,0,0,0
1184,26209,Fleischmanns village,Fleischmanns,NA,130,26074,NA,NYSEG,2000,NA,1789171.8447,7947.22954045,0,0,0,0,0,0,0,0
1187,54716,Olean city,Olean,NA,15112,65356,NA,NGRID,2000,NA,15963564.5714,19920.9360427,0,0,0,0,0,0,0,0
1189,01286,Allegany village,Allegany,NA,1482,28709,NA,NGRID,2000,NA,1773818.46583,8750.68488217,0,0,0,0,0,0,0,0
1192,45557,Margaretville village,Margaretville,NA,522,22511,NA,NYSEG,2000,NA,1829366.06455,6861.47234859,0,0,0,0,0,0,0,0
1194,68847,South Corning village,South Corning,NA,1105,17863,NA,NYSEG,2000,NA,1589681.30716,5444.93141613,0,0,0,0,0,0,0,0
1195,38748,Johnson City village,Johnson City,NA,15145,59339,NA,NYSEG,2000,NA,11827380.2214,18086.8650662,0,0,0,0,0,0,0,0
1197,16793,Colchester town,Colchester,NA,2045,268369,NA,NYSEG,2000,NA,368029816.234,81799.9065898,0,0,0,0,0,0,0,0
1200,00276,Addison village,Addison,NA,1754,39538,NA,NYSEG,2000,NA,4832899.34094,12051.6602462,0,0,0,0,0,0,0,0
1201,04132,Baldwin town,Baldwin,NA,848,142001,NA,NYSEG,2000,NA,66820135.0334,43283.0814272,0,0,0,0,0,0,0,0
1202,04671,Barton town,Barton,NA,2224,173268,NA,NYSEG,2000,NA,108891027.431,52813.3972132,0,0,0,0,0,0,0,0
1205,37297,Independence town,Independence,NA,1065,126686,NA,NGRID,2000,NA,89244491.5741,38615.1249413,0,0,0,0,0,0,0,0
1209,81105,West Union town,West Union,NA,379,136002,NA,NYSEG,2000,NA,106565304.773,41454.3810302,0,0,0,0,0,0,0,0
1211,24229,Elmira city,Elmira,NA,31987,65407,NA,NYSEG,2000,NA,19696228.637,19936.6583572,0,0,0,0,0,0,0,0
1212,28563,Genesee town,Genesee,NA,1778,127184,NA,RGE,2000,NA,94178398.0631,38766.697763,0,0,0,0,0,0,0,0
1214,75440,Troupsburg town,Troupsburg,NA,1118,167629,NA,NYSEG,2000,NA,158945735.989,51094.4976698,0,0,0,0,0,0,0,0
1215,55882,Owego village,Owego,NA,3483,38360,NA,NYSEG,2000,NA,7021354.33049,11692.3141316,0,0,0,0,0,0,0,0
1218,07190,Bolivar village,Bolivar,NA,913,24096,NA,RGE,2000,NA,1818650.83679,7344.58998017,0,0,0,0,0,0,0,0
1219,82095,Willing town,Willing,NA,1189,127015,NA,NGRID,2000,NA,93869390.7729,38715.2889614,0,0,0,0,0,0,0,0
1223,69870,South Valley town,South Valley,NA,302,144001,NA,NGRID,2000,NA,111996353.614,43892.4874682,0,0,0,0,0,0,0,0
1225,42576,Lindley town,Lindley,NA,1899,129924,NA,NYSEG,2000,NA,98181859.1536,39602.1441014,0,0,0,0,0,0,0,0
1226,12991,Caton town,Caton,NA,2059,130300,NA,NYSEG,2000,NA,98508011.7417,39716.5829123,0,0,0,0,0,0,0,0
1229,51121,Nichols town,Nichols,NA,2120,188625,NA,NYSEG,2000,NA,88581102.0215,57494.259923,0,0,0,0,0,0,0,0
1154,73143,Tannersville village,Tannersville,NA,342,27205,NA,CHGE,2000,NA,2903400.40204,8292.06855393,0,0,0,0,0,0,0,0
1156,24647,Erwin town,Erwin,NA,5305,162903,NA,NYSEG,2000,NA,97858982.7052,49654.2938276,0,0,0,0,0,0,0,0
1157,35694,Horseheads village,Horseheads,NA,5831,96158,NA,NYSEG,2000,NA,9980667.27023,29310.0015347,0,0,0,0,0,0,0,0
1159,16903,Coldspring town,Coldspring,NA,978,186860,NA,NGRID,2000,NA,166656837.622,56956.549443,0,0,0,0,0,0,0,0
1021,50375,New Hudson town,New Hudson,NA,851,127622,NA,NGRID,2000,NA,94566633.4075,38899.607478,0,0,0,0,0,0,0,0
1023,18729,Coxsackie town,Coxsackie,NA,6199,158605,NA,CHGE,2000,NA,92162378.5173,48343.3523771,0,0,0,0,0,0,0,0
1025,30422,Greene town,Greene,NA,4380,217494,NA,NYSEG,2000,NA,193010429.152,66293.0381292,0,0,0,0,0,0,0,0
1028,53055,North Hornell village,North Hornell,NA,750,20442,NA,NYSEG,2000,NA,1840064.9947,6230.91648877,0,0,0,0,0,0,0,0
1030,82480,Windham town,Windham,NA,1685,162910,NA,NYSEG,2000,NA,118028268.502,49655.0420812,0,0,0,0,0,0,0,0
1032,67345,Sidney town,Sidney,NA,1988,203091,NA,NYSEG,2000,NA,127225006.115,61902.9984908,0,0,0,0,0,0,0,0
1034,35672,Hornell city,Hornell,NA,8770,49787,NA,NYSEG,2000,NA,6658056.34537,15175.2311486,0,0,0,0,0,0,0,0
1036,04759,Bath village,Bath,NA,5130,50393,NA,Municipal,2000,NA,7455322.5845,15359.9701318,0,0,0,0,0,0,0,0
1039,28871,Ghent town,Ghent,NA,4233,150076,NA,NYSEG,2000,NA,115570329.849,45743.8182368,0,0,0,0,0,0,0,0
1040,61885,Ripley town,Ripley,NA,2573,155370,NA,NGRID,2000,NA,127004661.963,47357.3494856,0,0,0,0,0,0,0,0
1043,42642,Lisle village,Lisle,NA,298,24037,NA,NYSEG,2000,NA,2396458.85522,7326.52291545,0,0,0,0,0,0,0,0
1045,01440,Almond village,Almond,NA,442,18450,NA,NYSEG,2000,NA,1461356.25523,5623.77366868,0,0,0,0,0,0,0,0
1047,02176,Angelica village,Angelica,NA,882,31511,NA,Municipal,2000,NA,5566575.26053,9604.72488006,0,0,0,0,0,0,0,0
1049,20137,Delhi town,Delhi,NA,1992,255952,NA,NYSEG,2000,NA,158154927.608,78014.5721154,0,0,0,0,0,0,0,0
1052,24020,Ellicottville village,Ellicottville,NA,514,26514,NA,NGRID,2000,NA,2191914.68191,8081.53307211,0,0,0,0,0,0,0,0
1055,28838,Gerry town,Gerry,NA,1925,132314,NA,NGRID,2000,NA,92619790.7316,40329.8174594,0,0,0,0,0,0,0,0
1058,76001,Unadilla village,Unadilla,NA,1130,24289,NA,NYSEG,2000,NA,2796142.69767,7403.50625078,0,0,0,0,0,0,0,0
1060,23976,Ellery town,Ellery,NA,4175,191032,NA,NGRID,2000,NA,141279887.499,58227.1639139,0,0,0,0,0,0,0,0
1062,04044,Bainbridge town,Bainbridge,NA,2138,170819,NA,NYSEG,2000,NA,86221251.2426,52066.2530929,0,0,0,0,0,0,0,0
1064,02913,Athens town,Athens,NA,2577,136684,NA,CHGE,2000,NA,62363498.3464,41661.6532454,0,0,0,0,0,0,0,0
1066,11649,Cairo town,Cairo,NA,6403,175646,NA,CHGE,2000,NA,156430768.476,53537.5978194,0,0,0,0,0,0,0,0
1068,49462,Napoli town,Napoli,NA,1182,127531,NA,NYSEG,2000,NA,94675831.94,38872.2709341,0,0,0,0,0,0,0,0
1069,12221,Candor town,Candor,NA,4497,227685,NA,NYSEG,2000,NA,243283431.903,69399.8213288,0,0,0,0,0,0,0,0
1073,07597,Bovina town,Bovina,NA,658,160792,NA,NYSEG,2000,NA,115426542.982,49009.7274125,0,0,0,0,0,0,0,0
1075,67334,Sidney village,Sidney,NA,3405,37517,NA,NYSEG,2000,NA,6161877.2792,11435.1778865,0,0,0,0,0,0,0,0
1077,36123,Humphrey town,Humphrey,NA,723,127889,NA,NGRID,2000,NA,94967056.2431,38981.5785942,0,0,0,0,0,0,0,0
1079,65354,Savona village,Savona,NA,565,25243,NA,NYSEG,2000,NA,2698488.18364,7694.25588106,0,0,0,0,0,0,0,0
1082,04033,Bainbridge village,Bainbridge,NA,1340,24841,NA,NYSEG,2000,NA,3323461.19132,7571.47583837,0,0,0,0,0,0,0,0
1083,19367,Cuba town,Cuba,NA,1627,152738,NA,NGRID,2000,NA,90727417.1122,46555.6434133,0,0,0,0,0,0,0,0
1085,12947,Catlin town,Catlin,NA,2653,130010,NA,NYSEG,2000,NA,98172840.0957,39628.0710394,0,0,0,0,0,0,0,0
1086,02011,Amity town,Amity,NA,1496,148269,NA,RGE,2000,NA,87212350.9199,45193.6452015,0,0,0,0,0,0,0,0
1088,78201,Ward town,Ward,NA,400,116392,NA,NYSEG,2000,NA,75551025.0894,35477.2043032,0,0,0,0,0,0,0,0
1089,20126,Delhi village,Delhi,NA,2585,43272,NA,NYSEG,2000,NA,8223943.26166,13189.2528574,0,0,0,0,0,0,0,0
1090,73836,Thurston town,Thurston,NA,1356,127654,NA,NYSEG,2000,NA,94589348.7076,38909.648886,0,0,0,0,0,0,0,0
1092,31698,Hamden town,Hamden,NA,1278,209281,NA,NYSEG,2000,NA,154973441.384,63789.5773596,0,0,0,0,0,0,0,0
1094,11946,Campbell town,Campbell,NA,3675,134865,NA,NYSEG,2000,NA,105696067.384,41107.8614256,0,0,0,0,0,0,0,0
1096,47427,Millport village,Millport,NA,223,21111,NA,NYSEG,2000,NA,934246.725307,6434.82850957,0,0,0,0,0,0,0,0
1097,70178,Spencer town,Spencer,NA,2289,181218,NA,NYSEG,2000,NA,126530137.928,55236.6248669,0,0,0,0,0,0,0,0
1098,42202,Lexington town,Lexington,NA,832,246744,NA,CHGE,2000,NA,206871541.608,75208.18675,0,0,0,0,0,0,0,0
1100,37825,Ischua town,Ischua,NA,915,131557,NA,NGRID,2000,NA,84753087.9532,40099.3717193,0,0,0,0,0,0,0,0
1101,00353,Afton town,Afton,NA,1950,212297,NA,NYSEG,2000,NA,116151929.319,64709.2998191,0,0,0,0,0,0,0,0
1102,45964,Masonville town,Masonville,NA,1372,169756,NA,NYSEG,2000,NA,138038673.742,51742.4753974,0,0,0,0,0,0,0,0
1106,34748,Hillsdale town,Hillsdale,NA,1766,146917,NA,NYSEG,2000,NA,123549336.72,44780.9303126,0,0,0,0,0,0,0,0
1108,19356,Cuba village,Cuba,NA,1646,25228,NA,NGRID,2000,NA,3700313.67109,7689.78630763,0,0,0,0,0,0,0,0
1109,31379,Halcott town,Halcott,NA,206,107768,NA,NYSEG,2000,NA,59575187.0882,32847.9638021,0,0,0,0,0,0,0,0
1110,47592,Mina town,Mina,NA,1181,127307,NA,NGRID,2000,NA,94139985.734,38803.6185621,0,0,0,0,0,0,0,0
1111,05815,Belmont village,Belmont,NA,809,21110,NA,RGE,2000,NA,2586888.68486,6434.53597462,0,0,0,0,0,0,0,0
1113,78047,Walton town,Walton,NA,2704,276076,NA,NYSEG,2000,NA,248780117.828,84149.353956,0,0,0,0,0,0,0,0
1115,34946,Hinsdale town,Hinsdale,NA,2274,147225,NA,NGRID,2000,NA,100490072.155,44875.3869632,0,0,0,0,0,0,0,0
1116,57639,Philmont village,Philmont,NA,1268,22872,NA,NYSEG,2000,NA,3132976.34105,6971.35673313,0,0,0,0,0,0,0,0
1118,52155,North Harmony town,North Harmony,NA,2585,144377,NA,NGRID,2000,NA,117027560.051,44006.233658,0,0,0,0,0,0,0,0
1120,24636,Erin town,Erin,NA,2018,145155,NA,NYSEG,2000,NA,115146142.025,44244.4636232,0,0,0,0,0,0,0,0
1122,66949,Sherman village,Sherman,NA,452,19029,NA,NGRID,2000,NA,2152610.35121,5800.18090258,0,0,0,0,0,0,0,0
1124,05848,Bemus Point village,Bemus Point,NA,398,20011,NA,NGRID,2000,NA,1131773.02596,6099.36436803,0,0,0,0,0,0,0,0
1126,25604,Fenton town,Fenton,NA,7196,161708,NA,NYSEG,2000,NA,86319038.4425,49289.6884252,0,0,0,0,0,0,0,0
1127,17046,Colesville town,Colesville,NA,5431,230572,NA,NYSEG,2000,NA,205150518.141,70279.6332808,0,0,0,0,0,0,0,0
1129,60587,Randolph town,Randolph,NA,924,134923,NA,NGRID,2000,NA,83356999.7416,41125.3275906,0,0,0,0,0,0,0,0
1130,12210,Candor village,Candor,NA,773,16220,NA,NYSEG,2000,NA,1160975.82753,4944.0671893,0,0,0,0,0,0,0,0
1132,15110,Chenango town,Chenango,NA,11617,136377,NA,NYSEG,2000,NA,88560625.7332,41568.7927169,0,0,0,0,0,0,0,0
1134,00342,Afton village,Afton,NA,836,26990,NA,NYSEG,2000,NA,4119937.51934,8226.72031089,0,0,0,0,0,0,0,0
1136,49902,Newark Valley village,Newark Valley,NA,1063,25004,NA,NYSEG,2000,NA,2479260.66108,7621.31556141,0,0,0,0,0,0,0,0
