id,nameCol,nameAlt,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
nta,Sunnyside Yards (South),QN0261,0.020631223917007446,0.012202326208353043,0,0,0.06878732144832611,0.0733485072851181,0.5553786754608154,0.26965194940567017
nta,Calvary & Mount Zion Cemeteries,QN0271,0.08568227291107178,0.7361639142036438,9.151098201982677e-4,0,0.018970225006341934,0.09894596040248871,0.05932248383760452,0
nta,Jackson Heights,QN0301,0.19851844012737274,0.0511605404317379,8.087123278528452e-4,0,0.32479730248451233,0.14367623627185822,0.27664345502853394,0.00439531821757555
nta,East Elmhurst,QN0302,0.16613736748695374,0.08927211165428162,0.003383500734344125,0,0.22141772508621216,0.2057119905948639,0.3140772879123688,0
nta,North Corona,QN0303,0.14642490446567535,0.03578256443142891,0.0017707730876281857,0,0.327421635389328,0.14324602484703064,0.3370091915130615,0.00834490917623043
nta,Elmhurst,QN0401,0.15842045843601227,0.04383375495672226,0.0016812292160466313,0,0.3203604221343994,0.15729649364948273,0.30108845233917236,0.017319194972515106
nta,Corona,QN0402,0.12635186314582825,0.03336271271109581,6.597317405976355e-4,0,0.31903254985809326,0.15795964002609253,0.3514966666698456,0.011136895976960659
nta,Maspeth,QN0501,0.10945814102888107,0.04447319731116295,0.009874810464680195,5.756703321821988e-4,0.32607874274253845,0.1492251753807068,0.35090816020965576,0.009406126104295254
nta,Ridgewood,QN0502,0.1610107421875,0.04747777432203293,0.0014690426178276539,0,0.3673953711986542,0.11560267210006714,0.27753204107284546,0.02951236441731453
nta,Glendale,QN0503,0.1882641613483429,0.04200628399848938,5.323457880876958e-4,0,0.3277926445007324,0.12752433121204376,0.3093564212322235,0.004523786716163158
nta,Middle Village,QN0504,0.1862635761499405,0.09502018243074417,0.003526880405843258,0,0.24771814048290253,0.1576852798461914,0.30540773272514343,0.004378209356218576
nta,Mount Olivet & All Faiths Cemeteries,QN0571,0.25610846281051636,0.6201038956642151,0.003050748258829117,0,0.005385233089327812,0.08700239658355713,0.026170536875724792,0.0021787311416119337
nta,Middle Village Cemetery,QN0572,0.21316346526145935,0.6719218492507935,0.005019634962081909,0,0.0024943228345364332,0.07715022563934326,0.018978172913193703,0.011272352188825607
nta,St. John Cemetery,QN0573,0.28727391362190247,0.5637241005897522,0.005732948891818523,0,0.01759451813995838,0.09580522030591965,0.02986934781074524,0
nta,Highland Park-Cypress Hills Cemeteries (North),QN0574,0.3052334487438202,0.550477147102356,0.004317279905080795,0.006923222448676825,0.0033413986675441265,0.07091780751943588,0.0587897002696991,0
nta,Rego Park,QN0601,0.20502600073814392,0.07458426803350449,1.148620794992894e-4,0,0.26749077439308167,0.18636192381381989,0.2518268823623657,0.014595355838537216
nta,Forest Hills,QN0602,0.26592278480529785,0.09087427705526352,3.6803499097004533e-4,0,0.2566959261894226,0.14219173789024353,0.23403823375701904,0.0099090076982975
nta,College Point,QN0701,0.15196819603443146,0.15744855999946594,0.01518396195024252,0.0190416406840086,0.19995088875293732,0.1165192648768425,0.33988749980926514,0
nta,Whitestone-Beechhurst,QN0702,0.20324896275997162,0.17939624190330505,0.01135056558996439,0.003446473740041256,0.1979234367609024,0.13371726870536804,0.2709170877933502,0
nta,Bay Terrace-Clearview,QN0703,0.2432042509317398,0.23990225791931152,0.004065325483679771,0.0022963411174714565,0.15667074918746948,0.13333292305469513,0.22052811086177826,0
nta,Murray Hill-Broadway Flushing,QN0704,0.23664695024490356,0.1433739811182022,6.82571844663471e-4,0.0010640729451552033,0.22597692906856537,0.13394251465797424,0.2545754015445709,0.003737516002729535
